InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537665,84406B,CREAM CUPID HEARTS COAT HANGER,2,2010-02-18 19:02:00,2.83,12574,United Kingdom
537687,22086,PAPER CHAIN KIT 50'S CHRISTMAS,15,2010-02-19 08:42:00,2.59,12579,United Kingdom
537687,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2010-02-19 08:42:00,0.56,12579,United Kingdom
537687,22086,PAPER CHAIN KIT 50'S CHRISTMAS,14,2010-02-19 08:42:00,2.55,12579,United Kingdom
537687,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2010-02-19 08:42:00,1.72,12579,United Kingdom
537687,84406B,CREAM CUPID HEARTS COAT HANGER,18,2010-02-19 08:42:00,2.77,12579,United Kingdom
540802,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,15,2010-02-19 09:18:00,4.03,13073,Spain
540802,22752,SET 7 BABUSHKA NESTING BOXES,16,2010-02-19 09:18:00,6.93,13073,Spain
540802,21754,HOME BUILDING BLOCK WORD,19,2010-02-19 09:18:00,5.49,13073,Spain
540802,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,18,2010-02-19 09:18:00,1.63,13073,Spain
540802,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2010-02-19 09:18:00,3.74,13073,Spain
540802,84029E,RED WOOLLY HOTTIE WHITE HEART,18,2010-02-19 09:18:00,3.56,13073,Spain
540802,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2010-02-19 09:18:00,2.6,13073,Spain
539833,22138,BAKING SET 9 PIECE RETROSPOT,14,2010-02-19 10:33:00,4.54,12926,United Kingdom
539833,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2010-02-19 10:33:00,2.8,12926,United Kingdom
542131,22752,SET 7 BABUSHKA NESTING BOXES,3,2010-02-19 14:22:00,8.41,,France
541395,21506,FANCY FONT BIRTHDAY CARD,5,2010-02-19 14:38:00,0.44,13164,Portugal
541395,21754,HOME BUILDING BLOCK WORD,15,2010-02-19 14:38:00,6.27,13164,Portugal
541395,23298,SPACEBOY LUNCH BOX,1,2010-02-19 14:38:00,1.9,13164,Portugal
541395,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-02-19 14:38:00,2.85,13164,Portugal
541395,22138,BAKING SET 9 PIECE RETROSPOT,7,2010-02-19 14:38:00,4.81,13164,Portugal
541395,22423,REGENCY CAKESTAND 3 TIER,20,2010-02-19 14:38:00,14.01,13164,Portugal
541395,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2010-02-19 14:38:00,1.63,13164,Portugal
541395,71053,WHITE METAL LANTERN,2,2010-02-19 14:38:00,3.07,13164,Portugal
540798,48187,DOORMAT HOME SWEET HOME,8,2010-02-19 15:10:00,7.3,13072,United Kingdom
540798,84029E,RED WOOLLY HOTTIE WHITE HEART,17,2010-02-19 15:10:00,3.62,13072,United Kingdom
540798,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,10,2010-02-19 15:10:00,1.76,13072,United Kingdom
540798,22197,SMALL POPCORN HOLDER,18,2010-02-19 15:10:00,0.78,13072,United Kingdom
537848,22197,SMALL POPCORN HOLDER,16,2010-02-19 16:39:00,0.92,12614,United Kingdom
537848,22197,SMALL POPCORN HOLDER,20,2010-02-19 16:39:00,0.84,12614,United Kingdom
537848,23203,JUMBO BAG VINTAGE DOILY,2,2010-02-19 16:39:00,1.88,12614,United Kingdom
537848,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2010-02-19 16:39:00,3.74,12614,United Kingdom
537848,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,9,2010-02-19 16:39:00,3.78,12614,United Kingdom
538538,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2010-02-19 19:17:00,1.78,12736,EIRE
538538,21506,FANCY FONT BIRTHDAY CARD,10,2010-02-19 19:17:00,0.44,12736,EIRE
538538,23203,JUMBO BAG VINTAGE DOILY,13,2010-02-19 19:17:00,1.91,12736,EIRE
538538,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2010-02-19 19:17:00,2.36,12736,EIRE
538538,48187,DOORMAT HOME SWEET HOME,13,2010-02-19 19:17:00,7.41,12736,EIRE
538538,22960,JAM MAKING SET WITH JARS,16,2010-02-19 19:17:00,4.05,12736,EIRE
538538,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2010-02-19 19:17:00,3.79,12736,EIRE
542315,84406B,CREAM CUPID HEARTS COAT HANGER,8,2010-02-20 11:00:00,2.89,,United Kingdom
538895,48187,DOORMAT HOME SWEET HOME,6,2010-02-20 12:32:00,6.68,12791,Netherlands
538895,22086,PAPER CHAIN KIT 50'S CHRISTMAS,18,2010-02-20 12:32:00,2.62,12791,Netherlands
538895,21754,HOME BUILDING BLOCK WORD,14,2010-02-20 12:32:00,6.19,12791,Netherlands
538895,21506,FANCY FONT BIRTHDAY CARD,8,2010-02-20 12:32:00,0.45,12791,Netherlands
538895,84029E,RED WOOLLY HOTTIE WHITE HEART,15,2010-02-20 12:32:00,3.72,12791,Netherlands
538895,23298,SPACEBOY LUNCH BOX,1,2010-02-20 12:32:00,2.03,12791,Netherlands
542233,71053,WHITE METAL LANTERN,5,2010-02-20 16:02:00,3.18,,United Kingdom
542356,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,3,2010-02-21 19:48:00,1.68,,United Kingdom
542300,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-02-22 11:13:00,2.64,,United Kingdom
542051,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-02-22 11:20:00,3.99,,United Kingdom
537752,48187,DOORMAT HOME SWEET HOME,20,2010-02-22 12:59:00,7.19,12593,United Kingdom
537752,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2010-02-22 12:59:00,1.71,12593,United Kingdom
537752,22138,BAKING SET 9 PIECE RETROSPOT,16,2010-02-22 12:59:00,5.23,12593,United Kingdom
537752,22197,SMALL POPCORN HOLDER,19,2010-02-22 12:59:00,0.82,12593,United Kingdom
539730,22423,REGENCY CAKESTAND 3 TIER,10,2010-02-22 17:45:00,13.77,12912,United Kingdom
539730,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2010-02-22 17:45:00,2.8,12912,United Kingdom
539730,22960,JAM MAKING SET WITH JARS,5,2010-02-22 17:45:00,4.12,12912,United Kingdom
537371,22752,SET 7 BABUSHKA NESTING BOXES,6,2010-02-22 18:24:00,7.85,12506,United Kingdom
536912,22423,REGENCY CAKESTAND 3 TIER,8,2010-02-22 18:30:00,11.74,12428,United Kingdom
536912,22752,SET 7 BABUSHKA NESTING BOXES,13,2010-02-22 18:30:00,8.04,12428,United Kingdom
536912,23298,SPACEBOY LUNCH BOX,3,2010-02-22 18:30:00,1.78,12428,United Kingdom
536912,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2010-02-22 18:30:00,0.5,12428,United Kingdom
536912,84406B,CREAM CUPID HEARTS COAT HANGER,15,2010-02-22 18:30:00,2.89,12428,United Kingdom
536912,23203,JUMBO BAG VINTAGE DOILY,1,2010-02-22 18:30:00,2.12,12428,United Kingdom
542322,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,5,2010-02-22 19:17:00,1.69,,United Kingdom
536839,21506,FANCY FONT BIRTHDAY CARD,5,2010-02-23 10:19:00,0.4,12421,United Kingdom
536839,21754,HOME BUILDING BLOCK WORD,9,2010-02-23 10:19:00,6.1,12421,United Kingdom
536839,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2010-02-23 10:19:00,3.99,12421,United Kingdom
536839,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,18,2010-02-23 10:19:00,3.6,12421,United Kingdom
536839,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,14,2010-02-23 10:19:00,1.51,12421,United Kingdom
536839,22423,REGENCY CAKESTAND 3 TIER,1,2010-02-23 10:19:00,12.05,12421,United Kingdom
537367,48187,DOORMAT HOME SWEET HOME,12,2010-02-23 12:45:00,7.01,12506,United Kingdom
537802,22423,REGENCY CAKESTAND 3 TIER,14,2010-02-23 14:27:00,12.48,12603,United Kingdom
537802,21754,HOME BUILDING BLOCK WORD,1,2010-02-23 14:27:00,5.96,12603,United Kingdom
542156,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2010-02-23 15:07:00,0.51,,United Kingdom
542380,22197,SMALL POPCORN HOLDER,9,2010-02-23 19:31:00,0.77,,United Kingdom
542103,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,5,2010-02-23 19:36:00,1.51,,United Kingdom
537612,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-02-24 08:26:00,4.54,12564,United Kingdom
537612,84406B,CREAM CUPID HEARTS COAT HANGER,13,2010-02-24 08:26:00,2.89,12564,United Kingdom
537612,22197,SMALL POPCORN HOLDER,1,2010-02-24 08:26:00,0.85,12564,United Kingdom
537612,22197,SMALL POPCORN HOLDER,19,2010-02-24 08:26:00,0.8,12564,United Kingdom
537612,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,20,2010-02-24 08:26:00,1.49,12564,United Kingdom
537612,22197,SMALL POPCORN HOLDER,18,2010-02-24 08:26:00,0.92,12564,United Kingdom
537612,21506,FANCY FONT BIRTHDAY CARD,4,2010-02-24 08:26:00,0.43,12564,United Kingdom
538393,23203,JUMBO BAG VINTAGE DOILY,11,2010-02-24 09:38:00,2.09,12702,United Kingdom
539319,21754,HOME BUILDING BLOCK WORD,5,2010-02-24 10:31:00,5.45,12846,France
539319,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2010-02-24 10:31:00,1.83,12846,France
539319,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2010-02-24 10:31:00,1.77,12846,France
539319,21506,FANCY FONT BIRTHDAY CARD,19,2010-02-24 10:31:00,0.41,12846,France
539319,84406B,CREAM CUPID HEARTS COAT HANGER,8,2010-02-24 10:31:00,2.55,12846,France
541011,22752,SET 7 BABUSHKA NESTING BOXES,19,2010-02-24 13:39:00,8.32,13106,France
541011,22960,JAM MAKING SET WITH JARS,13,2010-02-24 13:39:00,4.36,13106,France
541011,22138,BAKING SET 9 PIECE RETROSPOT,17,2010-02-24 13:39:00,5.25,13106,France
541011,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2010-02-24 13:39:00,1.66,13106,France
541011,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-02-24 13:39:00,2.3,13106,France
541011,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2010-02-24 13:39:00,1.64,13106,France
541011,22197,SMALL POPCORN HOLDER,16,2010-02-24 13:39:00,0.83,13106,France
541011,21730,GLASS STAR FROSTED T-LIGHT HOLDER,20,2010-02-24 13:39:00,4.66,13106,France
541486,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2010-02-24 13:42:00,3.75,13175,United Kingdom
541486,22423,REGENCY CAKESTAND 3 TIER,19,2010-02-24 13:42:00,13.95,13175,United Kingdom
541486,22752,SET 7 BABUSHKA NESTING BOXES,11,2010-02-24 13:42:00,7.76,13175,United Kingdom
541486,22752,SET 7 BABUSHKA NESTING BOXES,8,2010-02-24 13:42:00,8.33,13175,United Kingdom
541486,22960,JAM MAKING SET WITH JARS,4,2010-02-24 13:42:00,4.59,13175,United Kingdom
541486,84406B,CREAM CUPID HEARTS COAT HANGER,4,2010-02-24 13:42:00,2.93,13175,United Kingdom
537403,22752,SET 7 BABUSHKA NESTING BOXES,5,2010-02-24 16:52:00,8.31,12515,United Kingdom
537403,84406B,CREAM CUPID HEARTS COAT HANGER,12,2010-02-24 16:52:00,2.88,12515,United Kingdom
537403,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2010-02-24 16:52:00,2.76,12515,United Kingdom
537403,21754,HOME BUILDING BLOCK WORD,9,2010-02-24 16:52:00,5.73,12515,United Kingdom
537403,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2010-02-24 16:52:00,4.52,12515,United Kingdom
537403,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2010-02-24 16:52:00,0.54,12515,United Kingdom
540032,21212,PACK OF 72 RETROSPOT CAKE CASES,10,2010-02-24 17:03:00,0.54,12946,United Kingdom
540032,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2010-02-24 17:03:00,0.6,12946,United Kingdom
540032,22138,BAKING SET 9 PIECE RETROSPOT,19,2010-02-24 17:03:00,4.98,12946,United Kingdom
537374,22086,PAPER CHAIN KIT 50'S CHRISTMAS,20,2010-02-24 19:12:00,2.58,12507,United Kingdom
537374,22138,BAKING SET 9 PIECE RETROSPOT,19,2010-02-24 19:12:00,5.12,12507,United Kingdom
537374,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2010-02-24 19:12:00,2.63,12507,United Kingdom
541602,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2010-02-25 08:20:00,4.24,13189,Italy
540955,71053,WHITE METAL LANTERN,8,2010-02-25 08:23:00,3.17,13098,United Kingdom
540955,84406B,CREAM CUPID HEARTS COAT HANGER,11,2010-02-25 08:23:00,2.53,13098,United Kingdom
540955,21754,HOME BUILDING BLOCK WORD,15,2010-02-25 08:23:00,5.48,13098,United Kingdom
540955,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2010-02-25 08:23:00,0.57,13098,United Kingdom
542191,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-02-25 08:41:00,7.47,,Netherlands
540530,22423,REGENCY CAKESTAND 3 TIER,6,2010-02-25 09:13:00,13.75,13023,United Kingdom
540330,22138,BAKING SET 9 PIECE RETROSPOT,2,2010-02-25 10:19:00,5.33,12996,Australia
540330,22423,REGENCY CAKESTAND 3 TIER,17,2010-02-25 10:19:00,12.95,12996,Australia
540330,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2010-02-25 10:19:00,4.23,12996,Australia
540330,21212,PACK OF 72 RETROSPOT CAKE CASES,20,2010-02-25 10:19:00,0.56,12996,Australia
540330,22752,SET 7 BABUSHKA NESTING BOXES,7,2010-02-25 10:19:00,7.12,12996,Australia
542305,48187,DOORMAT HOME SWEET HOME,1,2010-02-25 11:31:00,7.48,,United Kingdom
537812,48187,DOORMAT HOME SWEET HOME,20,2010-02-25 12:10:00,6.86,12604,United Kingdom
542019,22960,JAM MAKING SET WITH JARS,4,2010-02-25 13:01:00,4.25,,Australia
540229,22752,SET 7 BABUSHKA NESTING BOXES,7,2010-02-25 16:33:00,8.31,12973,Belgium
540229,22423,REGENCY CAKESTAND 3 TIER,11,2010-02-25 16:33:00,12.83,12973,Belgium
540229,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2010-02-25 16:33:00,3.58,12973,Belgium
536799,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2010-02-25 19:30:00,3.54,12417,EIRE
536799,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2010-02-25 19:30:00,4.13,12417,EIRE
536799,22197,SMALL POPCORN HOLDER,4,2010-02-25 19:30:00,0.88,12417,EIRE
536799,84029E,RED WOOLLY HOTTIE WHITE HEART,13,2010-02-25 19:30:00,4.09,12417,EIRE
536799,23298,SPACEBOY LUNCH BOX,6,2010-02-25 19:30:00,2.12,12417,EIRE
537909,22197,SMALL POPCORN HOLDER,12,2010-02-26 10:35:00,0.92,12625,United Kingdom
537909,23298,SPACEBOY LUNCH BOX,16,2010-02-26 10:35:00,1.84,12625,United Kingdom
537909,71053,WHITE METAL LANTERN,19,2010-02-26 10:35:00,3.28,12625,United Kingdom
537909,22423,REGENCY CAKESTAND 3 TIER,5,2010-02-26 10:35:00,13.15,12625,United Kingdom
540193,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2010-02-26 11:10:00,1.56,12964,EIRE
540193,22197,SMALL POPCORN HOLDER,11,2010-02-26 11:10:00,0.93,12964,EIRE
540193,22138,BAKING SET 9 PIECE RETROSPOT,9,2010-02-26 11:10:00,5.01,12964,EIRE
540193,23298,SPACEBOY LUNCH BOX,18,2010-02-26 11:10:00,1.85,12964,EIRE
540193,22752,SET 7 BABUSHKA NESTING BOXES,15,2010-02-26 11:10:00,7.94,12964,EIRE
539454,21212,PACK OF 72 RETROSPOT CAKE CASES,11,2010-02-26 12:06:00,0.59,12864,United Kingdom
539454,22086,PAPER CHAIN KIT 50'S CHRISTMAS,16,2010-02-26 12:06:00,2.31,12864,United Kingdom
539454,71053,WHITE METAL LANTERN,18,2010-02-26 12:06:00,3.6,12864,United Kingdom
540508,21506,FANCY FONT BIRTHDAY CARD,2,2010-02-26 16:43:00,0.4,13015,United Kingdom
540508,22752,SET 7 BABUSHKA NESTING BOXES,10,2010-02-26 16:43:00,7.99,13015,United Kingdom
540508,23203,JUMBO BAG VINTAGE DOILY,3,2010-02-26 16:43:00,1.85,13015,United Kingdom
541924,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,2010-02-26 17:23:00,2.75,13244,United Kingdom
541924,22752,SET 7 BABUSHKA NESTING BOXES,4,2010-02-26 17:23:00,7.3,13244,United Kingdom
541924,21754,HOME BUILDING BLOCK WORD,3,2010-02-26 17:23:00,6.16,13244,United Kingdom
541924,22960,JAM MAKING SET WITH JARS,8,2010-02-26 17:23:00,4.49,13244,United Kingdom
541924,23203,JUMBO BAG VINTAGE DOILY,16,2010-02-26 17:23:00,2.02,13244,United Kingdom
541924,71053,WHITE METAL LANTERN,4,2010-02-26 17:23:00,3.39,13244,United Kingdom
541924,22960,JAM MAKING SET WITH JARS,1,2010-02-26 17:23:00,4.03,13244,United Kingdom
541924,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2010-02-26 17:23:00,2.8,13244,United Kingdom
541670,22960,JAM MAKING SET WITH JARS,18,2010-02-27 13:14:00,4.48,13201,United Kingdom
541670,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2010-02-27 13:14:00,2.35,13201,United Kingdom
541897,23298,SPACEBOY LUNCH BOX,9,2010-02-27 15:27:00,2.04,13235,United Kingdom
541897,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,2,2010-02-27 15:27:00,1.72,13235,United Kingdom
537682,22960,JAM MAKING SET WITH JARS,18,2010-02-27 18:29:00,4.2,12578,United Kingdom
537682,22138,BAKING SET 9 PIECE RETROSPOT,20,2010-02-27 18:29:00,4.82,12578,United Kingdom
537682,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2010-02-27 18:29:00,3.43,12578,United Kingdom
537682,23298,SPACEBOY LUNCH BOX,9,2010-02-27 18:29:00,2.14,12578,United Kingdom
537682,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,6,2010-02-27 18:29:00,1.53,12578,United Kingdom
537682,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,17,2010-02-27 18:29:00,1.71,12578,United Kingdom
537682,84029E,RED WOOLLY HOTTIE WHITE HEART,20,2010-02-27 18:29:00,3.62,12578,United Kingdom
537682,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,13,2010-02-27 18:29:00,1.69,12578,United Kingdom
540774,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,20,2010-02-27 19:09:00,3.64,13062,United Kingdom
540774,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2010-02-27 19:09:00,3.73,13062,United Kingdom
540774,21506,FANCY FONT BIRTHDAY CARD,14,2010-02-27 19:09:00,0.39,13062,United Kingdom
540774,22197,SMALL POPCORN HOLDER,13,2010-02-27 19:09:00,0.84,13062,United Kingdom
540774,22752,SET 7 BABUSHKA NESTING BOXES,18,2010-02-27 19:09:00,8.4,13062,United Kingdom
540941,22423,REGENCY CAKESTAND 3 TIER,4,2010-02-28 09:25:00,13.08,13094,United Kingdom
540941,23203,JUMBO BAG VINTAGE DOILY,11,2010-02-28 09:25:00,2.12,13094,United Kingdom
540941,21754,HOME BUILDING BLOCK WORD,2,2010-02-28 09:25:00,5.43,13094,United Kingdom
540941,23298,SPACEBOY LUNCH BOX,17,2010-02-28 09:25:00,1.86,13094,United Kingdom
540941,84406B,CREAM CUPID HEARTS COAT HANGER,14,2010-02-28 09:25:00,2.49,13094,United Kingdom
540525,21506,FANCY FONT BIRTHDAY CARD,17,2010-02-28 14:52:00,0.4,13020,Netherlands
540525,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2010-02-28 14:52:00,4.07,13020,Netherlands
540525,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2010-02-28 14:52:00,4.12,13020,Netherlands
540525,22086,PAPER CHAIN KIT 50'S CHRISTMAS,17,2010-02-28 14:52:00,2.45,13020,Netherlands
540525,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2010-02-28 14:52:00,2.69,13020,Netherlands
540525,84406B,CREAM CUPID HEARTS COAT HANGER,17,2010-02-28 14:52:00,2.89,13020,Netherlands
540525,71053,WHITE METAL LANTERN,7,2010-02-28 14:52:00,3.19,13020,Netherlands
C538757,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-18,2010-02-28 16:51:00,4.25,12773,United Kingdom
C538757,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-18,2010-02-28 16:51:00,4.06,12773,United Kingdom
C538757,22960,JAM MAKING SET WITH JARS,-4,2010-02-28 16:51:00,4.47,12773,United Kingdom
C538757,71053,WHITE METAL LANTERN,-1,2010-02-28 16:51:00,3.35,12773,United Kingdom
C538757,84879,ASSORTED COLOUR BIRD ORNAMENT,-18,2010-02-28 16:51:00,1.62,12773,United Kingdom
C538757,22960,JAM MAKING SET WITH JARS,-8,2010-02-28 16:51:00,4.55,12773,United Kingdom
C538757,22197,SMALL POPCORN HOLDER,-8,2010-02-28 16:51:00,0.93,12773,United Kingdom
C538757,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-9,2010-02-28 16:51:00,2.51,12773,United Kingdom
540197,48187,DOORMAT HOME SWEET HOME,16,2010-02-28 17:30:00,7.74,12965,United Kingdom
540197,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2010-02-28 17:30:00,4.62,12965,United Kingdom
540197,22197,SMALL POPCORN HOLDER,19,2010-02-28 17:30:00,0.86,12965,United Kingdom
540197,22197,SMALL POPCORN HOLDER,4,2010-02-28 17:30:00,0.86,12965,United Kingdom
540197,84879,ASSORTED COLOUR BIRD ORNAMENT,20,2010-02-28 17:30:00,1.71,12965,United Kingdom
540197,22138,BAKING SET 9 PIECE RETROSPOT,17,2010-02-28 17:30:00,4.98,12965,United Kingdom
540197,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,19,2010-02-28 17:30:00,3.95,12965,United Kingdom
540197,22960,JAM MAKING SET WITH JARS,17,2010-02-28 17:30:00,3.98,12965,United Kingdom
536562,22197,SMALL POPCORN HOLDER,13,2010-03-01 11:06:00,0.88,12382,Australia
541536,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-03-01 16:13:00,2.94,13180,United Kingdom
541536,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2010-03-01 16:13:00,2.56,13180,United Kingdom
541536,22423,REGENCY CAKESTAND 3 TIER,10,2010-03-01 16:13:00,12.38,13180,United Kingdom
541536,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2010-03-01 16:13:00,4.21,13180,United Kingdom
541536,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2010-03-01 16:13:00,4.09,13180,United Kingdom
537735,23298,SPACEBOY LUNCH BOX,16,2010-03-01 19:04:00,2.09,12587,EIRE
537735,22138,BAKING SET 9 PIECE RETROSPOT,16,2010-03-01 19:04:00,4.83,12587,EIRE
537735,23298,SPACEBOY LUNCH BOX,7,2010-03-01 19:04:00,1.99,12587,EIRE
537735,22423,REGENCY CAKESTAND 3 TIER,18,2010-03-01 19:04:00,13.49,12587,EIRE
542085,22423,REGENCY CAKESTAND 3 TIER,2,2010-03-02 10:10:00,11.53,,United Kingdom
540340,22138,BAKING SET 9 PIECE RETROSPOT,8,2010-03-02 11:17:00,4.99,13000,France
538642,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-03-02 12:54:00,2.52,12755,United Kingdom
538642,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,7,2010-03-02 12:54:00,3.64,12755,United Kingdom
538642,22960,JAM MAKING SET WITH JARS,5,2010-03-02 12:54:00,4.1,12755,United Kingdom
538642,84879,ASSORTED COLOUR BIRD ORNAMENT,13,2010-03-02 12:54:00,1.55,12755,United Kingdom
538642,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2010-03-02 12:54:00,4.52,12755,United Kingdom
539093,71053,WHITE METAL LANTERN,19,2010-03-02 16:57:00,3.44,12808,Australia
539093,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,2010-03-02 16:57:00,4.23,12808,Australia
539093,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2010-03-02 16:57:00,3.48,12808,Australia
537592,22138,BAKING SET 9 PIECE RETROSPOT,10,2010-03-03 10:42:00,5.37,12559,Germany
537592,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2010-03-03 10:42:00,1.55,12559,Germany
537592,22197,SMALL POPCORN HOLDER,13,2010-03-03 10:42:00,0.79,12559,Germany
542331,71053,WHITE METAL LANTERN,9,2010-03-03 10:48:00,3.69,,United Kingdom
536784,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,16,2010-03-03 12:49:00,1.67,12413,United Kingdom
536784,22138,BAKING SET 9 PIECE RETROSPOT,2,2010-03-03 12:49:00,5.1,12413,United Kingdom
536784,23298,SPACEBOY LUNCH BOX,8,2010-03-03 12:49:00,1.85,12413,United Kingdom
536784,71053,WHITE METAL LANTERN,12,2010-03-03 12:49:00,3.48,12413,United Kingdom
536784,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2010-03-03 12:49:00,2.43,12413,United Kingdom
536784,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,2010-03-03 12:49:00,2.42,12413,United Kingdom
536515,84029E,RED WOOLLY HOTTIE WHITE HEART,11,2010-03-03 12:53:00,4.03,12374,Netherlands
536515,22086,PAPER CHAIN KIT 50'S CHRISTMAS,15,2010-03-03 12:53:00,2.48,12374,Netherlands
536515,22960,JAM MAKING SET WITH JARS,16,2010-03-03 12:53:00,4.29,12374,Netherlands
536515,22752,SET 7 BABUSHKA NESTING BOXES,20,2010-03-03 12:53:00,7.01,12374,Netherlands
536515,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2010-03-03 12:53:00,0.59,12374,Netherlands
536515,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2010-03-03 12:53:00,4.45,12374,Netherlands
542141,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2010-03-03 15:26:00,3.79,,United Kingdom
539815,22960,JAM MAKING SET WITH JARS,16,2010-03-03 16:13:00,4.14,12922,EIRE
539815,23203,JUMBO BAG VINTAGE DOILY,8,2010-03-03 16:13:00,1.95,12922,EIRE
539815,21506,FANCY FONT BIRTHDAY CARD,6,2010-03-03 16:13:00,0.4,12922,EIRE
539815,22752,SET 7 BABUSHKA NESTING BOXES,9,2010-03-03 16:13:00,7.14,12922,EIRE
539815,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,10,2010-03-03 16:13:00,1.72,12922,EIRE
539815,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-03-03 16:13:00,2.94,12922,EIRE
539815,21506,FANCY FONT BIRTHDAY CARD,14,2010-03-03 16:13:00,0.44,12922,EIRE
539815,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2010-03-03 16:13:00,3.94,12922,EIRE
536404,48187,DOORMAT HOME SWEET HOME,8,2010-03-04 11:44:00,7.15,12355,United Kingdom
536404,22960,JAM MAKING SET WITH JARS,13,2010-03-04 11:44:00,4.22,12355,United Kingdom
